,0,1
27092,6.9,70.0
27093,5.8,26.0
27094,7.3,187.0
27095,5.4,35.0
27098,6.4,83.0
27099,6.8,50.0
27102,6.8,71.0
27103,7.1,85.0
27104,6.6,100.0
27105,6.3,20.0
27106,4.5,4.0
27107,8.0,1.0
27108,0.0,0.0
27111,0.0,0.0
27112,5.9,13.0
27113,6.5,6.0
27114,6.3,8.0
27115,6.5,55.0
27116,5.2,28.0
27117,6.8,62.0
27118,7.1,145.0
27119,5.4,20.0
27122,3.6,33.0
27123,5.7,54.0
27124,3.8,2.0
27126,0.0,0.0
27127,5.6,11.0
27128,9.0,1.0
27129,0.0,0.0
27130,6.9,188.0
27134,5.0,38.0
27135,5.5,109.0
27136,7.3,4.0
27137,6.8,48.0
27139,4.8,6.0
27141,6.8,51.0
27142,6.4,11.0
27143,5.6,20.0
27144,5.4,18.0
27145,7.1,69.0
27146,5.0,22.0
27147,6.8,2.0
27150,5.9,116.0
27151,2.5,2.0
27152,5.8,20.0
27153,6.9,8.0
27154,6.5,39.0
27160,5.8,8.0
27163,3.7,3.0
27169,7.1,49.0
27170,0.0,0.0
27171,6.3,108.0
27172,6.8,91.0
27174,3.9,8.0
27175,7.1,12.0
27176,6.8,66.0
27178,0.0,0.0
27179,5.9,75.0
27182,6.7,7.0
27183,0.0,0.0
27184,8.0,2.0
27185,4.2,12.0
27186,6.0,1.0
27187,0.0,0.0
27188,5.3,3.0
27189,8.0,1.0
27190,6.1,37.0
27191,6.4,172.0
27192,6.2,3.0
27193,6.8,3.0
27196,5.8,13.0
27197,6.8,39.0
27198,8.9,4.0
27199,6.8,6.0
27200,5.9,23.0
27201,5.3,34.0
27202,4.4,59.0
27203,6.4,30.0
27204,4.7,19.0
27205,8.4,31518.0
27206,3.9,4.0
27207,5.9,16.0
27208,6.6,22.0
27209,3.0,1.0
27210,8.0,1.0
27211,8.0,63.0
27212,5.6,18.0
27213,6.1,27.0
27214,4.6,157.0
27215,5.0,22.0
27216,4.5,3.0
27217,6.6,13.0
27219,0.0,0.0
27220,6.7,3.0
27221,7.0,42.0
27222,4.2,12.0
27223,7.1,102.0
27224,6.3,35.0
27225,6.1,68.0
27226,3.0,7.0
27227,6.4,19.0
27228,6.3,13.0
27230,5.4,118.0
27231,5.0,21.0
27232,5.4,36.0
27233,7.2,118.0
27236,6.9,166.0
27237,7.0,1.0
27240,4.7,3.0
27241,9.0,4.0
27242,7.0,8.0
27243,7.3,13.0
27244,5.1,35.0
27245,6.8,45.0
27246,6.0,4.0
27247,7.8,3.0
27248,0.0,0.0
27250,5.0,2.0
27251,7.1,5.0
27252,0.0,0.0
27253,5.7,43.0
27255,2.0,1.0
27256,5.8,14.0
27257,7.5,2.0
27258,4.9,72.0
27259,5.3,115.0
27260,5.7,32.0
27261,6.8,13.0
27263,7.1,26.0
27265,6.6,56.0
27266,8.1,7.0
27267,3.5,9.0
27270,3.7,22.0
27271,6.2,35.0
27272,3.2,14.0
27273,6.7,70.0
27274,6.0,220.0
27275,7.2,209.0
27276,6.4,49.0
27277,6.9,133.0
27278,6.8,13.0
27279,7.1,8.0
27280,6.4,6.0
27281,5.1,131.0
27283,4.4,35.0
27284,4.7,26.0
27285,3.3,8.0
27286,6.4,22.0
27287,7.0,58.0
27288,5.5,6.0
27289,0.0,0.0
27290,6.0,1.0
27292,6.7,73.0
27294,6.0,17.0
27295,4.8,63.0
27296,4.0,64.0
27297,5.7,148.0
27298,5.4,72.0
27300,6.9,23.0
27302,6.1,16.0
27303,5.1,104.0
27304,7.0,5.0
27306,5.4,13.0
27307,5.9,27.0
27308,8.4,14.0
27310,6.0,172.0
27312,5.7,41.0
27313,6.1,60.0
27316,6.3,55.0
27317,7.5,24.0
27318,5.2,170.0
27320,4.6,44.0
27323,4.8,44.0
27324,6.5,314.0
27325,5.9,9.0
27326,5.6,10.0
27327,7.5,463.0
27328,4.9,40.0
27329,5.4,17.0
27331,7.4,177.0
27332,6.6,37.0
27333,2.9,9.0
27334,0.0,0.0
27336,4.8,21.0
27337,7.2,75.0
27338,7.2,14.0
27339,6.8,9.0
27341,4.2,9.0
27342,6.3,44.0
27343,6.5,2.0
27344,3.1,18.0
27345,3.7,22.0
27346,6.4,285.0
27347,5.0,4.0
27348,4.2,54.0
27349,5.6,36.0
27350,4.2,25.0
27351,5.4,53.0
27352,5.7,179.0
27353,5.2,19.0
27357,7.1,74.0
27358,6.3,12.0
27359,7.0,44.0
27360,4.7,32.0
27361,6.2,112.0
27362,7.2,113.0
27364,4.8,6.0
27365,0.0,0.0
27367,7.1,181.0
27369,2.0,1.0
27370,5.3,92.0
27372,7.2,40.0
27374,6.3,372.0
27375,7.5,57.0
27376,5.7,24.0
27378,6.6,72.0
27379,5.1,30.0
27380,3.7,47.0
27381,6.2,164.0
27382,6.7,13.0
27384,6.8,9.0
27386,4.5,12.0
27387,4.5,89.0
27389,3.3,10.0
27390,4.7,75.0
27391,4.2,45.0
27392,5.7,25.0
27393,6.2,15.0
27394,5.5,1.0
27395,4.7,21.0
27396,5.8,64.0
27398,6.1,9.0
27399,5.8,8.0
27401,5.5,23.0
27404,2.8,12.0
27405,6.0,46.0
27406,3.0,2.0
27408,4.6,34.0
27409,6.1,34.0
27410,4.6,5.0
27411,5.9,6.0
27412,5.8,72.0
27414,5.8,246.0
27416,2.0,1.0
27417,5.0,24.0
27418,5.8,178.0
27419,6.5,45.0
27420,5.2,69.0
27422,4.0,1.0
27423,5.2,5.0
27428,6.7,78.0
27430,7.1,170.0
27431,6.6,297.0
27432,6.6,81.0
27433,5.5,2.0
27434,7.6,8.0
27435,6.0,3.0
27436,5.4,16.0
27437,7.0,88.0
27438,5.1,8.0
27439,4.8,46.0
27441,5.7,25.0
27442,7.4,8.0
27443,6.2,38.0
27445,5.3,10.0
27446,6.3,9.0
27447,5.8,15.0
27448,6.6,49.0
27450,4.9,9.0
27452,7.1,175.0
27453,6.8,18.0
27455,6.2,10.0
27456,5.5,17.0
27457,7.4,9.0
27458,6.8,54.0
27459,6.8,34.0
27460,4.6,56.0
27461,6.3,96.0
27462,4.8,28.0
27463,2.9,7.0
27464,4.4,10.0
27465,5.8,69.0
27466,6.3,4.0
27467,4.4,12.0
27468,3.0,7.0
27470,5.1,9.0
27471,2.8,11.0
27472,6.5,100.0
27473,3.2,6.0
27474,4.5,4.0
27475,5.6,211.0
27477,5.4,8.0
27478,2.5,2.0
27479,0.0,0.0
27480,6.6,36.0
27481,6.1,11.0
27482,4.0,10.0
27483,3.6,7.0
27485,4.6,7.0
27487,0.0,0.0
27489,4.0,3.0
27491,9.0,1.0
27492,4.0,6.0
27494,5.7,11.0
27495,5.4,74.0
27496,3.8,6.0
27497,4.8,9.0
27498,3.4,25.0
27499,7.4,5.0
27500,6.1,11.0
27501,6.4,14.0
27502,5.7,12.0
27503,7.7,114.0
27504,5.4,9.0
27505,6.5,36.0
27506,7.1,30.0
27507,7.0,24.0
27508,0.0,0.0
27509,7.0,38.0
27510,5.7,7.0
27511,7.5,66.0
27512,0.0,0.0
27513,7.0,1.0
27514,3.0,1.0
27515,0.0,0.0
27516,6.7,24.0
27517,7.3,132.0
27518,0.0,0.0
27519,6.3,17.0
27520,6.3,9.0
27521,6.7,50.0
27522,6.3,42.0
27523,7.6,75.0
27524,5.0,5.0
27525,0.0,0.0
27526,6.0,200.0
27528,5.5,10.0
27529,2.3,8.0
27531,6.0,21.0
27532,4.1,7.0
27533,4.0,2.0
27534,7.0,5.0
27535,4.4,7.0
27536,2.9,8.0
27537,0.0,0.0
27538,1.0,1.0
27539,3.9,5.0
27540,3.1,14.0
27541,0.0,0.0
27542,1.0,1.0
27543,6.5,30.0
27544,6.1,11.0
27545,4.4,70.0
27546,2.6,7.0
27547,3.5,5.0
27548,5.2,15.0
27549,5.0,45.0
27550,5.2,7.0
27551,6.0,82.0
27552,3.3,4.0
27553,5.7,3.0
27554,6.8,232.0
27555,3.0,10.0
27557,7.0,2.0
27558,0.0,0.0
27559,0.0,0.0
27560,5.6,7.0
27561,6.8,78.0
27562,2.0,6.0
27563,7.1,35.0
27564,0.0,0.0
27565,0.0,0.0
27566,4.2,16.0
27567,6.7,61.0
27568,6.3,70.0
27569,6.2,251.0
27573,5.8,2402.0
27576,6.4,4582.0
27578,6.2,6498.0
27579,5.9,1086.0
27581,6.3,3393.0
27582,6.4,2599.0
27583,5.9,442.0
27584,5.8,113.0
27585,6.7,467.0
27586,6.4,662.0
27588,5.3,147.0
27589,4.8,2.0
27591,5.5,50.0
27592,5.8,10.0
27593,5.7,25.0
27594,5.4,57.0
27595,6.7,22.0
27597,6.6,17.0
27598,6.2,15.0
27599,6.1,14.0
27600,6.4,13.0
27601,6.5,97.0
27602,6.0,2.0
27603,2.7,6.0
27605,6.6,65.0
27606,1.4,6.0
27607,5.9,123.0
27608,0.0,0.0
27609,5.7,26.0
27611,5.9,8.0
27612,4.7,26.0
27613,3.2,20.0
27614,5.2,69.0
27616,2.0,2.0
27617,3.0,2.0
27618,6.6,104.0
27619,6.0,26.0
27620,5.0,10.0
27621,6.1,291.0
27622,7.2,46.0
27623,5.9,40.0
27624,6.5,42.0
27625,4.7,35.0
27626,8.0,14.0
27627,0.0,0.0
27628,4.7,6.0
27629,5.2,13.0
27631,8.0,4.0
27632,7.5,367.0
27635,6.7,25.0
27636,6.4,88.0
27637,4.9,38.0
27638,4.9,8.0
27639,5.4,6.0
27640,5.0,5.0
27641,5.9,10.0
27642,5.9,27.0
27643,4.6,5.0
27644,6.6,95.0
27645,5.5,22.0
27646,5.0,126.0
27648,4.2,6.0
27649,5.6,9.0
27651,4.7,35.0
27652,3.3,3.0
27653,6.3,110.0
27654,4.0,7.0
27655,6.4,21.0
27657,3.4,12.0
27658,6.2,37.0
27659,6.0,2.0
27660,7.0,2.0
27661,5.0,3.0
27662,4.6,22.0
27663,4.6,8.0
27664,3.3,10.0
27665,6.1,9.0
27668,0.0,0.0
27669,5.0,5.0
27670,7.8,928.0
27671,4.6,12.0
27672,1.3,9.0
27674,4.6,20.0
27676,0.0,0.0
27677,3.8,5.0
27678,6.8,32.0
27679,5.3,58.0
27680,1.8,2.0
27681,6.7,147.0
27682,0.0,0.0
27683,5.7,45.0
27684,2.0,1.0
27685,0.0,0.0
27686,6.7,45.0
27687,0.0,0.0
27688,1.0,1.0
27689,0.0,0.0
27690,0.0,0.0
27691,2.0,2.0
27692,0.0,0.0
27693,5.5,13.0
27694,0.0,0.0
27695,3.0,1.0
27696,3.6,8.0
27697,6.0,20.0
27698,6.9,23.0
27699,6.3,26.0
27700,3.2,10.0
27701,4.5,4.0
27702,0.0,0.0
27703,7.0,164.0
27706,5.8,24.0
27707,4.0,1.0
27708,5.0,5.0
27709,6.4,27.0
27710,4.1,8.0
27711,2.9,42.0
27712,3.5,22.0
27713,3.1,9.0
27714,5.0,1.0
27715,0.0,0.0
27716,5.9,80.0
27717,4.1,38.0
27719,4.6,28.0
27720,6.2,33.0
27721,6.3,46.0
27725,7.1,230.0
27726,5.6,167.0
27727,5.0,36.0
27728,5.6,11.0
27729,4.7,9.0
27730,4.7,22.0
27731,0.0,0.0
27732,5.8,22.0
27733,3.1,9.0
27734,4.6,21.0
27735,5.3,34.0
27736,4.8,19.0
27737,6.0,14.0
27738,5.2,22.0
27739,0.5,1.0
27740,5.9,158.0
27741,5.4,5.0
27742,7.1,26.0
27743,5.6,11.0
27744,6.4,36.0
27747,3.0,14.0
27748,5.0,18.0
27752,3.0,5.0
27755,2.0,1.0
27757,6.8,17.0
27758,1.0,1.0
27759,7.2,123.0
27761,4.5,2.0
27762,5.7,3.0
27763,0.0,0.0
27764,5.0,112.0
27765,6.6,18.0
27767,5.0,60.0
27768,7.1,22.0
27769,5.9,164.0
27770,5.0,74.0
27771,4.3,43.0
27772,0.0,0.0
27773,5.1,8.0
27774,3.3,7.0
27775,1.0,1.0
27776,9.2,3.0
27777,6.4,18.0
27778,2.0,1.0
27779,1.0,2.0
27782,0.0,0.0
27783,3.0,5.0
27784,0.0,0.0
27785,3.9,5.0
27786,5.1,76.0
27787,6.8,5.0
27788,5.6,5.0
27789,10.0,1.0
27791,4.7,93.0
27792,10.0,1.0
27793,4.4,300.0
27795,4.4,28.0
27796,3.0,2.0
27797,0.0,0.0
27798,0.0,0.0
27799,6.8,72.0
27800,1.1,5.0
27802,1.3,2.0
27803,0.0,0.0
27804,6.3,104.0
27805,4.8,6.0
27806,5.4,16.0
27807,3.1,10.0
27808,5.0,2.0
27809,0.0,0.0
27810,1.7,3.0
27811,6.9,16.0
27812,6.0,35.0
27813,6.4,297.0
27814,6.7,177.0
27815,5.8,98.0
27816,5.2,72.0
27817,6.0,16.0
27818,6.0,1.0
27819,3.8,6.0
27820,8.4,10.0
27821,5.0,4.0
27822,7.0,1.0
27823,7.6,8.0
27824,4.4,9.0
27827,5.7,21.0
27828,2.0,2.0
27830,2.0,2.0
27831,3.8,26.0
27832,4.1,20.0
27834,5.9,51.0
27835,3.0,2.0
27836,4.8,9.0
27837,6.1,5.0
27838,6.0,4.0
27840,3.0,3.0
27841,7.0,37.0
27843,5.5,30.0
27844,4.2,5.0
27845,7.0,131.0
27846,3.9,9.0
27847,4.4,28.0
27848,5.3,4.0
27850,6.9,408.0
27851,5.0,1.0
27852,3.0,3.0
27853,2.0,1.0
27854,6.7,135.0
27855,2.6,7.0
27856,9.0,1.0
27857,6.7,69.0
27858,6.2,15.0
27860,4.8,53.0
27861,7.7,62.0
27862,7.6,34.0
27863,6.3,16.0
27864,6.5,27.0
27865,7.2,44.0
27866,7.3,116.0
27867,3.8,4.0
27869,6.1,14.0
27870,6.2,15.0
27873,4.4,18.0
27874,6.2,36.0
27875,7.0,1.0
27877,5.3,10.0
27878,3.8,5.0
27879,6.3,3.0
27880,4.5,12.0
27881,3.4,29.0
27882,4.8,5.0
27883,7.4,119.0
27884,6.3,41.0
27885,5.6,43.0
27886,5.7,80.0
27888,3.0,5.0
27891,0.0,0.0
27892,2.4,6.0
27895,4.2,30.0
27896,4.1,8.0
27897,5.3,4.0
27899,7.0,180.0
27901,4.7,6.0
27902,5.1,417.0
27904,6.8,63.0
27905,5.8,50.0
27906,6.5,34.0
27907,7.2,8.0
27909,3.4,12.0
27910,5.1,10.0
27915,7.5,11.0
27916,4.1,44.0
27917,6.3,19.0
27918,6.2,39.0
27919,6.0,13.0
27920,6.0,13.0
27921,4.7,3.0
27922,6.0,19.0
27923,5.5,7.0
27924,7.4,38.0
27925,6.4,13.0
27926,6.7,17.0
27927,5.5,12.0
27928,6.6,16.0
27929,5.2,5.0
27930,5.5,13.0
27932,5.7,187.0
27933,5.2,13.0
27935,7.6,54.0
27936,6.6,444.0
27937,7.7,56.0
27938,6.3,3.0
27939,6.2,11.0
27940,7.8,46.0
27941,3.1,8.0
27942,7.3,31.0
27943,4.9,7.0
27944,5.2,15.0
27945,7.1,147.0
27947,6.6,27.0
27948,6.8,3.0
27949,3.7,13.0
27950,5.9,11.0
27951,1.5,2.0
27952,6.1,75.0
27953,7.1,70.0
27955,6.0,2.0
27956,6.4,24.0
27957,7.1,86.0
27958,6.4,337.0
27959,5.8,56.0
27960,6.4,64.0
27961,9.0,1.0
27962,8.2,11.0
27964,7.1,37.0
27965,5.3,4.0
27966,6.6,13.0
27967,6.2,23.0
27969,5.9,52.0
27970,6.2,83.0
27971,0.0,0.0
27972,7.1,100.0
27973,7.1,78.0
27974,6.6,29.0
27976,5.7,16.0
27978,4.9,18.0
27979,4.0,1.0
27980,6.2,7.0
27983,6.7,99.0
27984,5.8,22.0
27985,5.8,70.0
27989,5.1,121.0
27990,5.8,5.0
27991,7.2,13.0
27993,5.6,65.0
27994,5.4,52.0
27996,5.6,148.0
27997,5.8,62.0
27998,6.6,4.0
27999,6.6,39.0
28000,7.3,120.0
28001,6.4,66.0
28002,0.0,0.0
28003,7.3,30.0
28004,6.4,73.0
28007,6.8,83.0
28011,6.0,24.0
28014,7.1,5.0
28015,7.0,1.0
28017,5.3,3.0
28018,7.1,8.0
28019,5.9,78.0
28020,6.5,8.0
28023,7.0,41.0
28025,5.1,15.0
28026,4.8,19.0
28028,4.8,39.0
28029,6.1,72.0
28030,6.9,15.0
28031,6.8,77.0
28032,6.5,396.0
28033,4.6,18.0
28034,0.0,0.0
28035,3.6,12.0
28036,5.5,2.0
28037,3.5,2.0
28038,3.3,3.0
28039,6.7,52.0
28041,7.1,117.0
28042,5.5,73.0
28043,7.2,275.0
28044,6.7,23.0
28045,6.2,18.0
28046,5.4,37.0
28047,5.3,43.0
28048,1.3,3.0
28049,7.0,162.0
28050,6.5,66.0
28051,5.6,88.0
28052,3.3,3.0
28053,6.9,283.0
28054,6.7,60.0
28055,7.4,266.0
28056,6.1,6.0
28058,6.7,51.0
28059,6.3,83.0
28060,0.0,0.0
28061,6.4,48.0
28062,6.9,17.0
28063,5.9,35.0
28064,5.3,16.0
28065,5.8,5.0
28067,4.8,44.0
28068,4.9,21.0
28069,6.4,36.0
28070,3.6,86.0
28071,5.9,37.0
28072,4.4,9.0
28073,5.2,43.0
28075,0.0,0.0
28076,0.0,0.0
28077,0.0,0.0
28079,10.0,1.0
28082,2.5,6.0
28083,1.0,5.0
28084,2.0,2.0
28085,3.0,6.0
28086,4.7,9.0
28087,1.0,2.0
28089,6.8,328.0
28090,5.9,161.0
28093,6.8,59.0
28094,3.8,5.0
28096,2.0,1.0
28097,6.0,3.0
28098,1.0,3.0
28099,7.4,6.0
28100,6.0,56.0
28101,3.4,19.0
28102,0.0,0.0
28103,2.6,6.0
28105,6.3,20.0
28107,1.0,2.0
28108,1.2,5.0
28109,4.6,34.0
28110,6.6,68.0
28111,3.7,14.0
28112,6.6,9.0
28113,5.4,14.0
28114,4.4,5.0
28115,6.0,21.0
28117,5.5,79.0
28118,7.2,231.0
28119,5.3,4.0
28120,6.5,85.0
28121,5.8,60.0
28123,6.7,23.0
28124,6.4,114.0
28125,5.8,2.0
28126,3.3,3.0
28127,4.8,6.0
28129,3.2,5.0
28131,5.3,21.0
28133,6.1,4.0
28134,5.9,51.0
28136,6.5,14.0
28137,4.5,10.0
28138,4.6,22.0
28141,7.2,5.0
28142,3.3,8.0
28143,5.5,6.0
28145,7.8,220.0
28146,4.0,10.0
28148,6.1,79.0
28149,0.0,0.0
28150,8.0,4.0
28151,4.0,2.0
28152,5.5,10.0
28153,6.0,138.0
28154,5.6,4.0
28155,5.4,53.0
28156,6.1,49.0
28157,5.7,14.0
28159,3.3,27.0
28160,6.1,22.0
28161,4.3,9.0
28162,7.8,269.0
28163,0.0,0.0
28164,6.0,9.0
28165,5.5,109.0
28166,4.9,17.0
28167,3.3,4.0
28168,5.1,24.0
28169,5.0,81.0
28170,5.6,40.0
28171,6.2,66.0
28172,4.7,123.0
28173,5.0,39.0
28176,6.8,285.0
28177,5.7,80.0
28178,8.0,5608.0
28179,6.6,10.0
28180,4.7,37.0
28181,0.0,0.0
28182,4.8,5.0
28183,4.0,1.0
28184,0.0,0.0
28185,0.0,0.0
28186,4.0,1.0
28187,5.9,9.0
28188,3.7,13.0
28189,7.1,91.0
28190,6.8,79.0
28191,5.5,3.0
28195,7.3,6.0
28196,6.0,23.0
28197,5.4,16.0
28198,5.7,26.0
28199,0.0,0.0
28200,5.9,95.0
28201,7.1,64.0
28203,1.0,1.0
28204,6.3,15.0
28205,7.5,171.0
28209,5.4,76.0
28210,5.3,64.0
28211,6.0,1393.0
28212,7.6,81.0
28213,7.0,87.0
28214,6.8,14.0
28216,6.9,50.0
28218,5.8,82.0
28223,4.5,64.0
28224,4.0,15.0
28225,10.0,1.0
28226,6.3,3.0
28227,7.4,85.0
28228,1.0,1.0
28229,4.9,34.0
28230,0.0,0.0
28231,1.0,2.0
28232,3.7,3.0
28235,2.8,4.0
28236,8.3,52.0
28237,7.2,6.0
28238,7.5,57.0
28240,1.5,2.0
28241,0.0,0.0
28242,0.0,0.0
28245,4.8,2.0
28248,5.6,7.0
28249,6.5,24.0
28250,5.9,5.0
28255,5.3,2.0
28256,5.9,22.0
28257,6.4,35.0
28258,6.1,8.0
28259,4.0,8.0
28260,6.7,637.0
28261,7.1,78.0
28262,5.2,5.0
28263,5.8,8.0
28264,5.7,99.0
28265,2.8,3.0
28266,6.6,10.0
28267,5.6,9.0
28268,7.5,82.0
28269,3.0,4.0
28270,7.0,101.0
28271,5.1,17.0
28272,7.6,84.0
28273,7.6,59.0
28274,1.3,3.0
28275,6.0,7.0
28276,7.7,184.0
28277,5.3,30.0
28278,8.5,2.0
28279,5.8,15.0
28280,5.5,31.0
28281,4.9,8.0
28282,5.6,14.0
28283,4.9,9.0
28284,5.4,7.0
28285,7.2,93.0
28286,6.5,14.0
28287,5.1,32.0
28288,7.1,82.0
28289,7.2,160.0
28290,6.9,41.0
28292,7.2,48.0
28293,6.5,46.0
28294,4.9,25.0
28295,6.3,43.0
28296,6.3,22.0
28297,7.3,126.0
28299,8.5,4.0
28300,5.8,4.0
28302,6.0,220.0
28303,6.6,53.0
28304,7.2,41.0
28305,6.0,7.0
28306,3.5,2.0
28307,6.3,49.0
28308,5.5,150.0
28309,2.5,2.0
28310,2.0,1.0
28311,5.7,25.0
28312,10.0,1.0
28313,6.5,81.0
28314,4.3,39.0
28317,5.0,2.0
28318,4.7,11.0
28319,5.8,115.0
28320,6.4,23.0
28321,6.5,26.0
28322,4.7,16.0
28323,6.4,7.0
28324,4.8,69.0
28325,5.6,37.0
28326,6.0,6.0
28328,1.0,1.0
28329,0.0,0.0
28331,4.2,5.0
28332,0.0,0.0
28333,6.4,83.0
28334,0.0,0.0
28336,0.0,0.0
28337,3.9,7.0
28338,3.5,11.0
28339,6.3,43.0
28340,3.8,15.0
28341,2.0,1.0
28342,4.5,2.0
28344,3.3,21.0
28345,6.9,66.0
28346,4.3,29.0
28347,5.0,3.0
28348,7.8,6.0
28349,4.9,27.0
28350,2.2,5.0
28351,3.1,6.0
28352,3.3,6.0
28355,6.3,1848.0
28356,6.1,19.0
28357,0.0,0.0
28358,5.5,19.0
28359,5.1,30.0
28360,6.8,33.0
28361,0.0,0.0
28362,3.9,7.0
28363,6.9,29.0
28365,5.9,28.0
28366,6.4,49.0
28367,6.1,19.0
28368,6.4,75.0
28369,9.0,2.0
28370,6.8,76.0
28371,7.4,11.0
28373,7.0,18.0
28374,3.9,9.0
28375,5.3,2.0
28376,7.8,6.0
28377,5.6,106.0
28378,9.5,1.0
28380,5.9,29.0
28381,5.0,3.0
28382,3.5,3.0
28383,1.0,1.0
28384,7.1,323.0
28385,1.0,1.0
28386,0.0,0.0
28387,6.3,141.0
28388,3.0,1.0
28389,5.2,56.0
28390,6.6,8.0
28391,7.1,38.0
28392,6.1,46.0
28393,5.8,4.0
28396,5.5,65.0
28397,6.0,1.0
28401,3.7,3.0
28402,4.3,7.0
28403,5.8,26.0
28406,5.3,8.0
28409,6.0,28.0
28410,6.0,82.0
28411,4.8,6.0
28412,4.3,6.0
28413,0.0,0.0
28414,6.7,7.0
28415,7.2,119.0
28417,5.7,31.0
28418,3.9,7.0
28419,4.3,3.0
28420,0.0,0.0
28421,6.3,78.0
28423,5.8,43.0
28424,5.3,39.0
28425,5.8,33.0
28426,6.2,28.0
28428,4.3,2.0
28429,6.0,11.0
28430,7.1,93.0
28431,6.5,36.0
28432,7.1,56.0
28433,6.9,65.0
28434,6.2,39.0
28435,6.2,78.0
28436,6.3,96.0
28437,6.4,29.0
28438,6.5,81.0
28439,3.5,8.0
28440,4.6,16.0
28441,7.0,1.0
28443,4.5,2.0
28444,3.3,4.0
28445,2.0,29.0
28446,4.8,6.0
28447,6.8,26.0
28448,6.5,48.0
28450,4.4,47.0
28452,5.6,110.0
28454,4.0,10.0
28455,5.8,79.0
28456,0.0,0.0
28457,1.0,1.0
28460,8.0,100.0
28463,6.9,45.0
28465,5.2,81.0
28466,5.7,78.0
28467,5.9,17.0
28469,8.6,8.0
28470,6.3,8.0
28472,5.0,7.0
28473,3.0,6.0
28476,6.6,59.0
28479,6.6,58.0
28480,6.8,30.0
28481,5.2,16.0
28482,3.4,19.0
28483,8.0,1.0
28484,7.1,44.0
28485,6.4,25.0
28486,6.2,32.0
28489,5.7,20.0
28490,6.1,21.0
28491,1.6,20.0
28494,5.8,31.0
28496,3.6,9.0
28497,6.8,14.0
28498,6.9,150.0
28499,4.8,81.0
28500,7.1,19.0
28501,6.9,235.0
28502,0.0,0.0
28503,5.6,115.0
28504,6.9,110.0
28505,3.4,5.0
28506,4.5,28.0
28507,0.0,0.0
28508,4.6,27.0
28509,4.0,53.0
28510,5.6,342.0
28512,5.5,84.0
28513,2.2,5.0
28514,3.3,3.0
28515,0.0,0.0
28516,3.4,12.0
28518,3.0,3.0
28519,6.9,55.0
28520,5.7,82.0
28521,3.0,4.0
28522,3.1,50.0
28524,4.1,24.0
28525,6.7,15.0
28526,7.1,27.0
28527,6.8,10.0
28528,7.1,94.0
28531,0.0,0.0
28532,7.1,71.0
28533,6.4,22.0
28535,5.6,16.0
28536,5.4,17.0
28537,7.1,14.0
28538,3.4,15.0
28539,5.3,16.0
28540,4.7,11.0
28542,4.0,2.0
28543,3.4,5.0
28546,5.0,11.0
28548,7.3,6.0
28549,3.5,2.0
28550,6.6,55.0
28552,5.4,13.0
28553,6.8,67.0
28554,6.5,6.0
28556,7.2,5.0
28557,6.9,9.0
28558,5.9,21.0
28559,4.5,16.0
28560,5.8,26.0
28561,5.3,14.0
28562,2.0,1.0
28563,0.0,0.0
28564,6.9,49.0
28565,4.5,17.0
28567,6.5,10.0
28569,7.6,198.0
28571,7.7,175.0
28572,4.0,24.0
28573,0.0,0.0
28574,4.8,23.0
28575,6.4,15.0
28577,7.1,72.0
28578,5.3,18.0
28580,7.7,425.0
28581,4.0,2.0
28582,1.0,1.0
28583,4.0,1.0
28584,1.5,2.0
28585,3.3,20.0
28586,4.9,27.0
28588,7.0,7.0
28589,8.3,3.0
28590,1.9,17.0
28591,0.0,0.0
28592,6.1,19.0
28593,5.3,32.0
28594,5.7,57.0
28596,3.9,18.0
28597,5.9,472.0
28598,0.0,0.0
28599,2.5,2.0
28600,4.6,5.0
28601,4.5,161.0
28602,4.0,19.0
28603,4.8,31.0
28604,2.6,9.0
28605,5.2,99.0
28606,2.0,1.0
28608,10.0,1.0
28609,6.6,415.0
28610,4.1,5.0
28614,6.0,21.0
28616,4.0,4.0
28623,0.0,0.0
28624,3.0,5.0
28625,5.0,5.0
28626,3.7,6.0
28627,5.8,48.0
28629,5.9,16.0
28630,5.6,6.0
28632,6.6,21.0
28633,0.0,0.0
28635,4.5,121.0
28636,6.0,4.0
28637,7.0,2.0
28638,7.3,67.0
28640,4.6,21.0
28641,7.0,5.0
28642,6.1,21.0
28643,9.0,2.0
28644,6.4,73.0
28645,10.0,1.0
28646,5.7,6.0
28647,0.0,0.0
28648,2.0,3.0
28650,4.6,34.0
28652,4.0,21.0
28653,0.0,0.0
28657,6.0,1.0
28658,6.7,35.0
28659,4.2,9.0
28660,4.6,19.0
28661,4.8,12.0
28662,4.3,11.0
28663,6.8,63.0
28664,7.1,6.0
28665,5.7,311.0
28666,5.4,10.0
28667,6.4,108.0
28668,5.8,15.0
28669,6.0,58.0
28670,0.0,0.0
28671,5.9,25.0
28672,8.0,1.0
28673,5.4,46.0
28676,6.2,122.0
28677,4.6,58.0
28678,5.0,20.0
28679,5.9,90.0
28680,5.6,7.0
28681,5.3,43.0
28682,5.1,56.0
28683,0.0,0.0
28684,5.6,8.0
28685,6.6,29.0
28686,3.4,14.0
28687,3.4,7.0
28688,6.2,5.0
28690,3.5,14.0
28691,4.3,29.0
28692,5.7,58.0
28694,7.6,10.0
28695,10.0,1.0
28696,6.7,222.0
28697,7.6,62.0
28698,5.0,11.0
28699,6.9,57.0
